ticket_id,name,T2,T3,T31,T32,T33,T34,T35
330300251151721, ,4,5,1,1,1,0,2
330300251162821, ,0,1,1,0,0,0,0
330300311022721, ,0,1,0,0,1,0,0
330300321040821, ,99,99,99,0,0,0,0
330300321060721, ,0,495,99,99,99,99,99
330300321062521, ,0,1,1,0,0,0,0
330300331060621, ,2,1,1,0,0,0,0
330300331140421, ,2,99,99,0,0,0,0
330300331154021, ,4,4,1,0,1,0,2
330300331164721, ,0,3,1,0,0,0,2
110107121040121, ,4,4,1,0,1,0,2
140702101582421, ,0,99,99,0,0,0,0
110107061082821, ,6,4,1,0,1,0,2
110107151020321, ,99,495,99,99,99,99,99
140729171710721, ,2,1,1,0,0,0,0
330300171061621, ,4,0,0,0,0,0,0
330300251122221, ,2,4,0,1,1,0,2
110107031021821, ,4,99,99,0,0,0,0
140702061840521, ,6,4,1,1,0,0,2
310101081050421, ,0,3,1,0,0,0,2
330300231262621, ,99,0,0,0,0,0,0
310101021054021, ,4,5,1,0,0,2,2
110107051010821, ,4,3,1,0,0,0,2
110107091020621, ,99,495,99,99,99,99,99
140702071283521, ,4,99,99,0,0,0,0
140729131390821, ,0,495,99,99,99,99,99
330300021115021, ,0,495,99,99,99,99,99
330300181013821, ,4,3,0,0,1,0,2
330300281081621, ,0,1,1,0,0,0,0
330300331161621, ,4,3,1,0,0,0,2
110107091021321, ,2,3,1,0,0,0,2
140702071314521, ,99,0,0,0,0,0,0
330300251124621, ,4,1,0,0,1,0,0
140702091803221, ,4,1,1,0,0,0,0
310101021112121, ,4,6,1,1,0,2,2
330300191053221, ,6,3,1,0,0,0,2
110107081010221, ,6,4,1,0,1,0,2
110107151052321, ,2,4,1,1,0,0,2
140702021040321, ,4,3,1,0,0,0,2
140729091353021, ,0,1,1,0,0,0,0
310101011021821, ,4,6,1,1,0,2,2
330300081032621, ,4,4,1,1,0,0,2
110107041060821, ,0,1,0,0,1,0,0
110107141031121, ,2,4,1,0,1,0,2
140702051571721, ,0,99,99,0,0,0,0
330300011060921, ,4,2,1,1,0,0,0
330300031010521, ,6,99,99,0,0,0,0
330300131043321, ,2,1,1,0,0,0,0
330300201063221, ,4,3,1,0,0,0,2
330300251120421, ,4,4,1,0,1,0,2
110107081013921, ,6,0,0,0,0,0,0
330300141104421, ,0,1,1,0,0,0,0
140702061871321, ,0,99,99,0,0,0,0
140702031114821, ,6,3,1,0,0,0,2
140702101564921, ,99,495,99,99,99,99,99
310101081062321, ,4,5,1,1,1,0,2
330300241081321, ,4,4,1,1,0,0,2
110107061041221, ,4,3,1,0,0,0,2
110107101010721, ,6,4,1,1,0,0,2
140702071322721, ,4,1,0,0,1,0,0
140702081942421, ,4,4,1,1,0,0,2
140729091362721, ,99,99,99,0,0,0,0
310101051060921, ,2,5,1,0,0,2,2
330300021011221, ,4,5,1,0,0,2,2
330300071121421, ,4,3,0,0,1,0,2
330300121011321, ,4,99,99,0,0,0,0
110107051041021, ,2,3,1,0,0,0,2
110107041060321, ,2,1,1,0,0,0,0
110107041072321, ,2,6,1,1,2,0,2
140702021022521, ,99,99,99,0,0,0,0
110107081021121, ,6,3,1,0,0,0,2
110107081041821, ,4,495,99,99,99,99,99
110107081062521, ,2,495,99,99,99,99,99
110107081081821, ,0,99,99,0,0,0,0
110107101023021, ,0,1,1,0,0,0,0
110107101052421, ,4,0,0,0,0,0,0
110107101072621, ,99,0,0,0,0,0,0
110107121011721, ,4,5,1,0,2,0,2
110107121021321, ,0,3,1,0,0,0,2
110107121030321, ,99,0,0,0,0,0,0
110107131021321, ,4,2,1,1,0,0,0
110107131031021, ,4,99,99,0,0,0,0
110107141013821, ,4,3,1,0,0,0,2
110107151010121, ,4,99,99,0,0,0,0
330300141134521, ,99,495,99,99,99,99,99
330300141152421, ,4,4,1,1,0,0,2
330300141154221, ,4,4,1,1,0,0,2
330300151081321, ,2,1,1,0,0,0,0
330300151090821, ,2,99,99,0,0,0,0
330300151105121, ,4,99,99,0,0,0,0
330300151130421, ,0,3,1,0,0,0,2
330300151132321, ,6,1,1,0,0,0,0
330300151150621, ,4,1,0,0,1,0,0
330300131043921, ,99,495,99,99,99,99,99
330300131052821, ,4,5,1,0,0,2,2
330300141062821, ,4,4,1,1,0,0,2
330300101053221, ,99,495,99,99,99,99,99
330300111043721, ,99,495,99,99,99,99,99
330300111084421, ,4,4,1,0,1,0,2
330300111122021, ,6,3,1,0,0,0,2
140702011530521, ,4,1,1,0,0,0,0
140702011541221, ,4,3,1,0,0,2,0
140702011554021, ,6,495,99,99,99,99,99
140702041042021, ,4,1,1,0,0,0,0
140702041070421, ,0,495,99,99,99,99,99
140702041085421, ,0,2,0,0,0,2,0
140702061852021, ,99,0,0,0,0,0,0
140702061871921, ,2,1,1,0,0,0,0
140702071284121, ,0,99,99,0,0,0,0
140702071301621, ,2,1,1,0,0,0,0
140702071302821, ,99,99,99,0,0,0,0
140702071312121, ,0,1,1,0,0,0,0
140702071331421, ,99,99,99,0,0,0,0
140702071334421, ,4,4,0,1,1,0,2
140702081862321, ,2,99,99,0,0,0,0
140702081864021, ,0,3,1,0,0,2,0
140702081893221, ,4,1,1,0,0,0,0
140702031073021, ,0,1,1,0,0,0,0
140702031083621, ,4,3,1,0,0,0,2
140702031091221, ,0,2,1,1,0,0,0
140702031113021, ,4,3,1,0,0,0,2
140702031120721, ,4,3,1,0,0,0,2
140702041030621, ,99,495,99,99,99,99,99
140702041033721, ,0,495,99,99,99,99,99
140702131023521, ,0,495,99,99,99,99,99
140702131053021, ,4,3,1,0,0,0,2
140702141091721, ,4,3,1,0,0,2,0
140702081941821, ,2,3,1,0,0,0,2
140702091802721, ,4,99,99,0,0,0,0
140702091821521, ,0,1,0,0,1,0,0
140702091850421, ,4,3,1,0,0,0,2
140702091853521, ,4,3,1,0,0,0,2
140702101554021, ,99,495,99,99,99,99,99
140702101561921, ,4,1,0,0,1,0,0
140702111380721, ,99,495,99,99,99,99,99
140702111393921, ,2,0,0,0,0,0,0
140702111404221, ,4,3,0,0,1,0,2
140702111442921, ,99,495,99,99,99,99,99
140702121661321, ,0,2,0,0,0,2,0
140702121684021, ,2,3,0,1,0,0,2
140702121711321, ,4,4,1,1,0,0,2
140702121723221, ,2,1,1,0,0,0,0
140702131010521, ,0,1,1,0,0,0,0
140702131011721, ,4,1,0,0,1,0,0
140702171143421, ,0,99,99,0,0,0,0
140702211231021, ,0,1,1,0,0,0,0
140702221200821, ,4,1,1,0,0,0,0
140702221211721, ,99,495,99,99,99,99,99
140729021000921, ,0,495,99,99,99,99,99
140729041465021, ,2,99,99,0,0,0,0
140702141112421, ,4,4,1,0,1,0,2
140702151053521, ,0,0,0,0,0,0,0
140702151081521, ,99,495,99,99,99,99,99
140702161540621, ,0,3,1,0,0,0,2
140702161552421, ,0,1,1,0,0,0,0
140702161560521, ,0,0,0,0,0,0,0
140702161562221, ,99,99,99,0,0,0,0
140702171110321, ,99,99,99,0,0,0,0
140702171122821, ,0,99,99,0,0,0,0
140729131393321, ,4,3,0,0,1,0,2
140729141110321, ,0,495,99,99,99,99,99
140729071013921, ,4,3,1,0,0,0,2
140729071023921, ,6,495,99,99,99,99,99
140729071920821, ,4,1,0,0,1,0,0
140729071943921, ,4,495,99,99,99,99,99
140729071963121, ,4,1,1,0,0,0,0
140729071990721, ,4,99,99,0,0,0,0
140729081694221, ,0,99,99,0,0,0,0
140729081721021, ,99,0,0,0,0,0,0
140729081730921, ,4,99,99,0,0,0,0
140729091340721, ,99,99,99,0,0,0,0
140729091360321, ,0,1,1,0,0,0,0
140729101362421, ,4,5,1,0,2,0,2
140729101372521, ,0,3,1,0,0,0,2
140729101402321, ,99,1,1,0,0,0,0
140729111180921, ,99,99,99,0,0,0,0
140729121910521, ,4,1,1,0,0,0,0
140729131370921, ,0,99,99,0,0,0,0
310101021053421, ,4,5,1,0,0,2,2
310101021111521, ,0,3,0,0,1,0,2
310101061012021, ,4,4,1,0,1,0,2
310101061023621, ,2,1,0,0,1,0,0
310101071012521, ,2,4,1,0,1,0,2
310101071031021, ,2,1,0,0,1,0,0
330300011062721, ,4,2,1,1,0,0,0
310101031032721, ,2,4,1,1,0,0,2
310101041021321, ,6,99,99,0,0,0,0
310101041030521, ,4,5,1,1,1,0,2
140729171713621, ,4,0,0,0,0,0,0
140729181773721, ,0,99,99,0,0,0,0
140729181784021, ,4,1,0,0,1,0,0
310101011023721, ,4,4,1,1,0,0,2
310101021012821, ,2,3,1,0,0,0,2
330300091012021, ,0,3,1,0,0,0,2
330300091081421, ,0,0,0,0,0,0,0
330300101010721, ,6,6,1,1,2,0,2
330300011133821, ,4,5,1,0,0,2,2
330300021084921, ,6,4,1,0,1,0,2
330300331141121, ,99,0,0,0,0,0,0
330300331151621, ,0,1,1,0,0,0,0
110107041080421, ,4,1,1,0,0,0,0
110107041093621, ,0,4,1,0,1,0,2
110107041123621, ,4,3,1,0,0,0,2
110107061040621, ,4,1,1,0,0,0,0
110107051043421, ,4,4,1,0,1,0,2
110107021030721, ,6,8,1,1,2,2,2
110107021042521, ,4,4,0,0,2,0,2
110107031010921, ,4,7,1,1,1,2,2
110107031012621, ,4,99,99,0,0,0,0
110107031033521, ,99,2,1,1,0,0,0
110107041022321, ,4,3,1,0,0,0,2
110107041042721, ,2,3,1,0,0,0,2
110107041053221, ,6,5,1,0,2,0,2
110107041062621, ,4,3,0,0,1,0,2
140702011574521, ,2,5,1,0,0,2,2
140702011584121, ,4,4,1,0,1,0,2
110107081021721, ,6,5,1,0,2,0,2
110107081031221, ,4,495,99,99,99,99,99
110107081071421, ,2,5,1,0,0,2,2
110107091041021, ,99,495,99,99,99,99,99
110107101020721, ,0,2,1,0,1,0,0
110107131032221, ,2,5,1,0,2,0,2
110107141031621, ,4,3,1,0,0,0,2
110107151020821, ,4,5,1,0,2,0,2
110107151040921, ,2,6,1,0,1,2,2
110107151050521, ,6,1,0,0,1,0,0
110107151061921, ,4,5,1,1,1,0,2
140702011552321, ,2,1,1,0,0,0,0
140702011560221, ,0,2,1,1,0,0,0
140702011562121, ,99,99,99,0,0,0,0
140702041042121, ,0,99,99,0,0,0,0
140702041072321, ,4,3,1,0,0,0,2
140702041080121, ,2,4,1,0,1,0,2
140702061872521, ,4,1,1,0,0,0,0
140702071284021, ,2,4,1,1,0,0,2
140702071302321, ,4,2,0,1,1,0,0
140702071304021, ,4,495,99,99,99,99,99
140702071332121, ,99,99,99,0,0,0,0
140702021033921, ,4,1,1,0,0,0,0
140702021040921, ,4,3,0,0,1,0,2
140702031073621, ,4,1,1,0,0,0,0
140702031091921, ,4,4,1,0,1,0,2
140702031123121, ,2,1,0,0,1,0,0
140702131032921, ,0,495,99,99,99,99,99
140702131040221, ,0,0,0,0,0,0,0
140702141092221, ,99,495,99,99,99,99,99
140702141100921, ,0,1,1,0,0,0,0
140702081923821, ,4,4,1,0,1,0,2
140702081940621, ,0,1,0,0,1,0,0
140702091802121, ,2,3,1,0,0,0,2
140702091831821, ,2,1,1,0,0,0,0
140702101512221, ,0,495,99,99,99,99,99
140702101530321, ,99,495,99,99,99,99,99
140702101552821, ,0,0,0,0,0,0,0
140702111390921, ,0,99,99,0,0,0,0
140702111400621, ,99,99,99,0,0,0,0
140702111421421, ,99,495,99,99,99,99,99
140702121623621, ,99,99,99,0,0,0,0
140702121650421, ,99,495,99,99,99,99,99
140702121683421, ,4,1,0,0,1,0,0
140702131014121, ,4,495,99,99,99,99,99
140702171161821, ,99,0,0,0,0,0,0
140702191040921, ,99,495,99,99,99,99,99
140702191052721, ,0,1,0,0,1,0,0
140702211231721, ,99,99,99,0,0,0,0
140702221212221, ,99,99,99,0,0,0,0
140729021000821, ,4,1,0,0,1,0,0
140729021980421, ,4,3,1,0,0,0,2
140729041462121, ,99,1,1,0,0,0,0
140729041482321, ,99,495,99,99,99,99,99
140729041484021, ,4,6,1,0,1,2,2
140729091341921, ,99,99,99,0,0,0,0
140729091363321, ,99,495,99,99,99,99,99
140729091381421, ,4,4,1,1,0,0,2
140729101363621, ,0,1,0,0,1,0,0
140729101374321, ,99,495,99,99,99,99,99
140729101422421, ,0,1,1,0,0,0,0
140729111191621, ,4,0,0,0,0,0,0
310101021061421, ,4,3,0,0,1,0,2
310101021083721, ,99,495,99,99,99,99,99
310101021112621, ,6,3,0,0,1,0,2
310101031022021, ,4,4,1,0,1,0,2
310101051080121, ,0,3,1,0,0,0,2
310101061014221, ,0,0,0,0,0,0,0
310101061043121, ,99,3,1,0,0,0,2
310101071031621, ,6,6,1,1,2,0,2
310101071073421, ,2,4,1,0,1,0,2
310101081060521, ,4,1,1,0,0,0,0
310101051050621, ,99,99,99,0,0,0,0
140729181774821, ,99,99,99,0,0,0,0
140729181781621, ,4,1,0,0,1,0,0
310101011011621, ,4,4,1,0,1,0,2
310101011020121, ,2,1,0,0,1,0,0
310101011021221, ,99,99,99,0,0,0,0
310101011051821, ,4,7,1,1,1,2,2
310101021013421, ,0,5,1,0,0,2,2
330300081142721, ,4,4,1,0,1,0,2
330300091010921, ,4,99,99,0,0,0,0
330300091081521, ,0,99,99,0,0,0,0
330300101014321, ,0,0,0,0,0,0,0
330300011113421, ,4,5,1,0,0,2,2
330300011133221, ,4,1,1,0,0,0,0
330300021010721, ,2,3,0,0,1,0,2
330300021075021, ,4,495,99,99,99,99,99
330300041115021, ,8,8,1,1,2,2,2
330300051111421, ,4,3,1,0,0,0,2
330300051124721, ,0,495,99,99,99,99,99
330300061072621, ,8,1,1,0,0,0,0
330300071042621, ,2,3,1,0,0,0,2
330300071070821, ,4,1,1,0,0,0,0
330300071091321, ,0,0,0,0,0,0,0
330300081032721, ,4,6,1,0,1,2,2
330300081050821, ,0,3,1,0,0,2,0
330300081121921, ,2,3,1,0,0,0,2
330300121110221, ,4,4,1,0,1,0,2
330300141064721, ,4,99,99,0,0,0,0
330300141103221, ,4,495,99,99,99,99,99
330300141131521, ,4,1,1,0,0,0,0
330300151080721, ,4,4,1,0,1,0,2
330300151092121, ,2,495,99,99,99,99,99
330300141061621, ,0,3,1,0,0,0,2
330300101040221, ,99,0,0,0,0,0,0
330300101053921, ,99,495,99,99,99,99,99
330300111051021, ,4,6,1,0,1,2,2
330300111082021, ,6,4,1,1,0,0,2
330300111122621, ,99,99,99,0,0,0,0
330300121011821, ,2,495,99,99,99,99,99
330300121021621, ,0,3,1,0,0,2,0
330300121024721, ,99,495,99,99,99,99,99
330300241061621, ,4,3,1,0,0,0,2
330300241080721, ,99,99,99,0,0,0,0
330300251014721, ,0,495,99,99,99,99,99
330300161090221, ,2,1,1,0,0,0,0
330300171020321, ,2,5,1,0,0,2,2
330300171021421, ,99,495,99,99,99,99,99
330300031020121, ,6,5,1,0,0,2,2
330300031023021, ,2,8,1,1,2,2,2
330300051101421, ,4,1,0,0,1,0,0
330300051103921, ,4,4,1,1,0,0,2
330300051110921, ,4,7,1,0,2,2,2
330300051114421, ,0,5,1,0,2,0,2
330300051121621, ,0,6,1,0,1,2,2
330300061050221, ,0,1,0,0,1,0,0
330300061053821, ,99,0,0,0,0,0,0
330300071052121, ,4,495,99,99,99,99,99
330300071072621, ,0,1,0,0,1,0,0
330300081031421, ,0,1,0,0,1,0,0
330300081034521, ,4,3,1,0,0,0,2
330300261032321, ,4,1,1,0,0,0,0
330300261032921, ,4,6,1,0,1,2,2
330300261033421, ,0,5,1,1,1,0,2
330300261033521, ,4,4,1,1,0,0,2
330300261034021, ,0,0,0,0,0,0,0
330300261051121, ,4,2,0,0,0,0,2
330300171022721, ,99,99,99,0,0,0,0
330300291034021, ,6,5,1,1,1,0,2
330300291070121, ,6,4,1,1,0,0,2
330300291071921, ,0,3,1,0,0,0,2
330300291072521, ,4,3,1,0,0,2,0
330300301050221, ,4,4,1,1,0,0,2
330300301052721, ,0,3,1,0,0,2,0
330300301060421, ,2,3,1,0,0,0,2
330300301061621, ,2,5,1,0,0,2,2
330300301061721, ,4,4,1,1,0,0,2
330300251171421, ,0,1,1,0,0,0,0
330300261031721, ,0,3,1,0,0,0,2
330300261051621, ,4,1,1,0,0,0,0
330300291032321, ,2,4,1,0,1,0,2
330300291071321, ,4,4,1,1,0,0,2
330300301050821, ,4,5,1,1,1,0,2
330300301064021, ,4,1,1,0,0,0,0
330300301101421, ,0,1,1,0,0,0,0
330300261034121, ,0,0,0,0,0,0,0
330300261040921, ,99,99,99,0,0,0,0
330300261042121, ,99,495,99,99,99,99,99
330300261051721, ,0,3,1,0,0,0,2
330300261052221, ,4,3,1,0,0,2,0
330300271050821, ,0,0,0,0,0,0,0
330300171040121, ,4,5,1,0,2,0,2
330300171041321, ,4,1,1,0,0,0,0
330300291032821, ,2,0,0,0,0,0,0
330300291073121, ,2,3,1,0,0,0,2
330300301053921, ,4,3,1,0,0,0,2
330300301062221, ,0,5,1,0,2,0,2
330300301100321, ,4,3,0,0,1,0,2
330300251174421, ,4,4,1,1,0,0,2
330300251175021, ,2,3,0,0,1,0,2
330300261032221, ,99,99,99,0,0,0,0
330300261040321, ,4,4,1,0,1,0,2
330300261040821, ,99,495,99,99,99,99,99
330300271050321, ,4,495,99,99,99,99,99
330300271051421, ,0,0,0,0,0,0,0
330300291033421, ,0,1,1,0,0,0,0
330300291034621, ,2,3,1,0,0,0,2
330300291074821, ,2,5,1,1,1,0,2
330300301054421, ,2,5,1,0,0,2,2
330300301060521, ,4,3,0,0,1,0,2
330300301063421, ,2,3,1,0,0,2,0
330300301064121, ,4,1,1,0,0,0,0
330300301064621, ,6,4,1,1,0,0,2
330300301100821, ,4,3,1,0,0,0,2
330300251171521, ,0,3,1,0,0,0,2
330300261030521, ,4,2,1,0,1,0,0
330300261031021, ,2,4,1,1,0,0,2
330300261044521, ,99,99,99,0,0,0,0
330300261052321, ,0,1,1,0,0,0,0
330300271051521, ,0,3,1,0,0,0,2
330300301061121, ,99,495,99,99,99,99,99
330300301100921, ,2,3,1,0,0,0,2
330300261041521, ,99,99,99,0,0,0,0
330300261043921, ,99,99,99,0,0,0,0
330300291071221, ,99,99,99,0,0,0,0
330300301051421, ,2,1,1,0,0,0,0
330300251172621, ,2,7,1,0,2,2,2
330300261041421, ,99,495,99,99,99,99,99
330300261051021, ,2,3,0,1,0,0,2
330300261053421, ,2,1,1,0,0,0,0
330300171040621, ,0,3,1,0,0,2,0
330300291070721, ,4,1,0,1,0,0,0
330300301052021, ,4,3,1,0,0,2,0
330300301063521, ,2,99,99,0,0,0,0
330300251174521, ,4,3,0,0,1,0,2
330300261040221, ,2,99,99,0,0,0,0
330300261034721, ,4,1,1,0,0,0,0
330300261050521, ,6,5,1,0,0,2,2
330300171022621, ,4,0,0,0,0,0,0
330300291074921, ,2,5,1,0,2,0,2
330300301064721, ,4,3,1,0,0,2,0
330300251170921, ,6,5,1,1,1,0,2
330300261032821, ,0,1,0,1,0,0,0
330300171040721, ,0,3,1,0,0,0,2
330300301050921, ,4,4,1,1,0,0,2
330300301053821, ,6,1,0,0,1,0,0
330300251170321, ,0,4,1,0,1,0,2
330300251173321, ,0,495,99,99,99,99,99
330300261043821, ,99,99,99,0,0,0,0
330300261052921, ,4,2,1,0,1,0,0
330300171041821, ,4,4,1,0,1,0,2
330300291072421, ,4,495,99,99,99,99,99
330300261042721, ,2,99,99,0,0,0,0
330300301050321, ,99,495,99,99,99,99,99
330300291034721, ,0,3,1,0,0,0,2
330300291071821, ,2,4,1,0,1,0,2
330300291073021, ,2,3,1,0,0,0,2
330300291073621, ,4,8,1,1,2,2,2
330300291074221, ,4,3,1,0,0,0,2
330300301052121, ,6,4,1,1,0,0,2
330300301062321, ,4,1,0,0,1,0,0
330300301062821, ,6,3,0,0,1,0,2
330300301100221, ,2,7,1,1,1,2,2
330300301101521, ,99,99,99,0,0,0,0
330300251173821, ,4,7,1,0,2,2,2
330300251175121, ,4,3,1,0,0,0,2
330300261034621, ,0,1,0,0,1,0,0
330300261042621, ,99,99,99,0,0,0,0
330300261053521, ,2,0,0,0,0,0,0
330300271050921, ,0,4,1,0,1,0,2
330300171041221, ,2,495,99,99,99,99,99
330300291032921, ,4,1,0,0,1,0,0
330300301052621, ,0,1,0,0,1,0,0
330300301061021, ,4,3,1,0,0,0,2
330300251170821, ,4,1,1,0,0,0,0
330300251172021, ,6,3,1,0,0,0,2
330300261031621, ,4,3,0,0,1,0,2
330300261052821, ,4,5,1,1,1,0,2
330300261054021, ,0,495,99,99,99,99,99
330300291033521, ,99,495,99,99,99,99,99
330300291073721, ,4,1,1,0,0,0,0
330300301053221, ,4,99,99,0,0,0,0
330300301054521, ,4,2,1,0,1,0,0
330300301062921, ,99,99,99,0,0,0,0
330300251172121, ,2,3,1,0,0,0,2
330300251173221, ,0,4,1,1,0,0,2
330300251173921, ,0,0,0,0,0,0,0
330300261042021, ,99,99,99,0,0,0,0
330300261050421, ,2,4,1,1,0,0,2
330300261054121, ,2,1,1,0,0,0,0
330300271050221, ,0,3,1,0,0,0,2
330300291034121, ,4,3,1,0,0,0,2
330300291070621, ,4,2,1,1,0,0,0
330300291074321, ,4,7,1,0,2,2,2
330300301053321, ,6,5,1,1,1,0,2
